String name, String context, X20(...) / XE(S) / V20, X18RS / X14(...) / T14 / V15, All other radios
RX_STILL_ON_SELECT_ANOTHER_MODEL,,"Empfänger noch EIN. Sicher, dass Sie das Modell wechseln wollen?"
CONFIRM_SELECT_ANOTHER_MODEL,,"Sicher, dass Sie ein anderes Modell wählen wollen?"
FILE_NAME,,"Dat.-Name"
MODEL_TYPE,,"Modell-Typ"
CONFIRM,,"Bestätigen"
SET_CURRENT_MODEL,,"Modell auswählen"
UNCATEGORIZED,,"keine Kategorie"
CHANGE_FOLDER,,"Ordner wechseln"
OPERATION,,"Operation"
OPERATION_FAILED,,"Operation fehlgeschlagen!"
DELETE_FOLDER,,"Ordner löschen"
RENAME_FOLDER,,"Ordner umbenennen"
CREATE_FOLDER,,"Ordner anlegen"
CONFIRM_DELETE_FLIGHT_MODE,,"Diese Flugphase wirklich löschen?"
MOVE,,"verschieben"
EDIT,,"bearbeiten"
ADD,,"hinzufügen"
TELEMETRY_PORT,,"Telemetrie-Port","Telem.-Port","Telem.-Port"
WARNING,,"Warnung"
ERRORS,,"FEHLER" 
OPTIONS,,"Optionen"
CONFIGURE,,"Konfigurieren", "Konfig."
WAITING_FOR_RECEIVER,,"Warten auf Empfänger..."
PIN,,"PIN"
TELEMETRY,,"Telemetrie"
RX_SETTINGS,,"Empf.-Einstellungen"
NO_RESPONSE_FROM_RECEIVER,,"Empfänger antwortet nicht"
SBUS_OUT,,"SBUS OUT"
SBUS_IN,,"SBUS IN"
TELEMETRY_25_MW,,"Reduzierte Telemetrieleistung (25mW)","Reduz. Telem. Leist. (25mW)","Reduz. Telem. Leist. (25mW)"
HIGH_PWM_SPEED,,"HS-PWM Rate EIN=7ms - AUS=21ms","HS-PWM Rate EIN=7ms","HS-PWM Rate EIN=7ms"
FLIGHT_DATA_RECORDER,,"Flugdaten-Aufz."
RX_HAS_NO_FLIGHT_DATA_RECORD,,"Empfänger hat keine Flugdaten-Aufz."
DEVICE_CONFIG,,"Geräte-Konfig."
CONFIRM_DELETE_TIMER,,"Stoppuhr löschen?"
TIMER,,"Stoppuhr "
MODE,,"Modus"
PASTE,,"einfügen"
TIMERS,,"Stoppuhren"
COPY,,"kopieren"
NO_TIMER_HINT,,"Keine Stoppuhr eingestellt. Plus-Button drücken zum Erstellen!","Keine Stoppuhr eingestellt. + zum Erstellen!","Keine Stoppuhr eingestellt. + zum Erstellen!"
ANTENNA,,"Antenne"
POWER_HAS_BEEN_CHANGED_PLEASE_REBIND,,"Sendeleistung verändert, bitte neu binden!"
NO_RESPONSE_FROM_MODULE,,"Modul antwortet nicht!"
POWER,,"Leistung"
BAUDRATE,,"Baudrate"
WAITING_FOR_MODULE,,"Warten auf HF-Modul..."
TX_SETTINGS,,"Sender-Einstellungen"
MIXES,,"Mischer"
CHANNELS,,"Kanäle"
FLIGHT_MODE,,"Flugphase"
D,,"D"
CONFIRM_DELETE_MIX,,"Mischer wirklich löschen?"
CONFIRM_DELETE_SSS,,"%s wirklich löschen?"
NONE,,"keine Auswahl"
NO_MIX_HINT,,"Kein Mischer vorhanden. Plus-Button drücken zum Erstellen!","Kein Mischer vorhanden. + zum Erstellen!","Kein Mischer vorhanden. + zum Erstellen!"
TYPE,,"Typ"
SHARE,,"teilen"
RX,,"Empf. "
RACING_MODE,,"Racing Mode"
RANGE_CHECK,,"Reichweitentest"
EXTERNAL_MODULE,,"Ext. HF-Modul"
BIND_OK,,"Bindung erfolgreich"
BINDING_3DOTS,,"Binden..."
BIND,,"Binden"
FAILSAFE,,"Failsafe"
INTERNAL_MODULE,,"Int. HF-Modul"
SET_FAILSAFE,,"Failsafe"
RESET_BIND,,"Bindung löschen"
FACTORY_RESET,,"Werkseinstellungen"
RF_SYSTEM,,"HF-System"
OWNER_REGISTRATION_ID,,"Sender-ID"
SELECT_DEVICE,,"Empf./Gerät auswählen"
REGISTER,,"Registrierung"
VALID_FRAME_RATE,,"VFR"
STATE,,"Zustand"
PROTOCOL,,"Protokoll"
ARE_YOU_SURE_TO_RESET_THIS_RECEIVER,,"Empfänger wirklich zurücksetzen?"
SET,,"Einstellungen"
EXPO,,"Expo"
UNIT_POINTS_COUNT,,"Punkte"
WEIGHT,,"Gew."
POINTS,,"Punkte"
OFFSET,,"Offset"
AUTO_OFFSET,,"Auto offset"
OFFSET_WHEN_ACTIVE,,"Offset wenn aktiv"
OFFSET_WHEN_INACTIVE,,"Offset wenn inaktiv"
SMOOTH,,"gerundet"
POINT,,"Punkt "
POINTS_COUNT,,"X Pkt. Kurve"
EASY_MODE,,"einfacher Modus"
LOGIC_SWITCHES,,"Log. Schalter"
ARE_YOU_SURE_YOU_WANT_TO_DELETE_THIS_LOGIC_SWITCH,,"Logischen Schalter wirklich löschen?"
NO_LOGIC_SWITCH_HINT,,"Kein logischer Schalter vorhanden. Plus-Button drücken zum Erstellen!","Kein logischer Schalter vorhanden. + zum Erstellen!","Kein logischer Schalter vorhanden. + zum Erstellen!"
START_CONDITION,,"Zustand starten"
STOP_CONDITION,,"Zustand anhalten"
TIMER_EDIT,,"Stoppuhr-Einst."
PERSISTENT,,"Wert speichern, wenn Sender AUS?","Wert speichern, wenn TX AUS","Wert speichern, wenn TX AUS"
START_VALUE,,"Start-Wert"
AUDIO_ACTIONS,,"Audio-Aktionen"
AUDIO_ACTION,,"Audio-Aktion"
ADD_A_NEW_AUDIO_ACTION,,"Neue Audio-Aktion hinzufügen"
ALARM_VALUE,,"Alarm-Wert"
HAPTIC,,"Haptik"
COUNTDOWN,,"Countdown"
BEEP_COUNTDOWN,,"Signalton Countdown"
START,,"Start"
PLAY_FILE,,"Datei abspielen"
SPACE_WITH_OTHERS,," andere..."
CONFIRM_DELETE_CURVE,,"Kurve wirklich löschen?"
CURVE_USED_BY,,"Diese Kurve wird genutzt von:"
AND_WITH_TWO_SPACES,," und "
CURVES,,"Kurven"
VARS,,"Variablen"
NO_VAR_HINT,,"Keine Variable vorhanden. Plus-Button drücken zum Erstellen!","Keine Variable vorhanden. + zum Erstellen!","Keine Variable vorhanden. + zum Erstellen!"
ARE_YOU_SURE_YOU_WANT_TO_DELETE_THIS_VAR,,"Variable wirklich löschen?"
NO_CURVE_HINT,,"Keine Kurve vorhanden. Plus-Button drücken zum Erstellen!","Keine Kurve vorhanden. + zum Erstellen!","Keine Kurve vorhanden. + zum Erstellen!"
CONFIRM_RESET_MIXES,,"Es werden alle Mischer gelöscht.\nSicher, dass Sie fortfahren möchten?"
ELEVATORS,,"Höhenruder"
YAW,,"Gier"
SWASH_PLATE,,"Taumelscheibe","Taumelsch.","Taumelsch."
EDIT_MODEL,,"Modell-Konfig."
PICTURE,,"Foto"
TAIL,,"Leitwerk-Typ"
AILERONS,,"Querruder"
PITCH,,"Nick"
THROTTLE,,"Gas"
FLAPS,,"Klappen"
ENGINE,,"Motor"
RUDDERS,,"Seitenruder"
ROLL,,"Roll"
FUNCTION_SWITCHES,,"Funktionsschalter"
RESET_ALL_MIXES,,"Alle Mischer zurücksetzen"
CREATE_CALCULATED_SENSOR,,"Berechneten Sensor erstellen"
CONFIRM_DELETE_SENSORS,,"Alle Sensoren löschen?\nSicher, dass Sie fortfahren möchten?"
ON,,"EIN"
OFF,,"AUS"
DISCOVER_NEW_SENSORS,,"Sensoren finden"
DELETE_ALL,,"Alle löschen"
INDIVIDUAL_RSSI_ALERT_PER_BAND,,"Individueller RSSI-Alarm pro Band"
CREATE_DIY_SENSOR,,"DIY-Sensor erstellen"
CONFIRM_LOAD_ALL_SWITCH_POSITIONS,,"Dieser Vorgang überschreibt alle Schalterprüf-Positionen mit den aktuellen Positionen.\nSicher, dass Sie fortfahren möchten?"
CHECK_FUNCTION,,"Funktion prüfen"
LOAD_ALL_SWITCH_POSITIONS,,"Alle Schalter-Stellungen laden"
CONFIRM_LOAD_ALL_POT_POSITIONS,,"Dieser Vorgang überschreibt alle Potentiometer-Positionen mit den aktuellen Positionen.\nSicher, dass Sie fortfahren möchten?"
LOAD_ALL_POT_POSITIONS,,"Alle Poti-Stellungen laden"
CALIBRATION_FINISH,,"Kalibrierung abgeschlossen!"
SXR_CALIBRATION,,"SxR Kalibrierung"
CLICK_WHEN_DONE,,"Klicken, wenn fertig."
CALIBRATING,,"Kalibrierung..."
SXR_CALIBRATION_DESCRIPTION,,"Positionieren Sie den SXR gemäß der Grafik. Achten Sie auf die Lage der Beschriftung und der Steckerpins."
SLAVE_CH,,"Ersatzkanal "
PERCENT,,"Prozent"
DESTINATION,,"Zielort"
ENABLE,,"AKTIV"
NO_FUNCTION_HINT,,"Keine Funktion vorhanden. Plus-Button drücken zum Erstellen!","Keine Funktion vorhanden. + zum Erstellen!","Keine Funktion vorhanden. + zum Erstellen!"
SPECIAL_FUNCTIONS,,"Spez.-Funktionen","Spez.-Funkt.","Spez.-Funkt."
SF,,"SF"
DISABLE,,"INAKTIV"
ARE_YOU_SURE_YOU_WANT_TO_DELETE_THIS_SPECIAL_FUNCTION,,"Spezial-Funktion wirklich löschen?"
REGISTRATION_OK,,"Registrierung erfolgreich"
UID,,"UID"
REGISTRATION_ID,,"Sender-ID"
RX_NAME,,"Empfänger-Name"
RECEIVER_CONNECTED,,"Empfänger verbunden"
REGISTRATION,,"Registrierung"
TRIMS,,"Trimmungen"
FADE_IN,,"Fade In"
FADE_OUT,,"Fade Out"
AUTO_DETECT,,"Erkennung automatisch"
DISPLAY_DECIMALS_AND_UNIT,,"Bildschirm Präzision/Einheit"
SELECT_SENSOR,,"Sensor auswählen"
DIY_SENSOR,,"DIY-Sensor"
WAITING,,"Warten"
BAND,,"Band"
RATIO,,"Verhältnis"
MODULE,,"Modul"
PROTOCOL_DECIMALS_AND_UNIT,,"Protokoll Präzision/Einheit"
CROSS_TRIM,,"Kreuz-Trimmung"
MOVE_TRIM_TO_SUBTRIM,,"Trimm. zu Sub-Trimm. verschieben","Trimm. zu Sub-Trimm.","Trimm. zu Sub-Trimm."
INSTANT_TRIM,,"Direkt-Trimmung"
CONFIRM_MOVE_TRIM_TO_SUBTRIM,,"Trimmung wirklich zu Sub-Trimmmung verschieben?"
MOVE_TRIMS_TO_SUBTRIMS,,"Trimm. zu Sub-Trimm. verschieben","Trimm. zu Sub-Trimm.","Trimm. zu Sub-Trimm."
CONFIRM_MOVE_TRIMS_TO_SUBTRIMS,,"Trimmungen wirklich zu Sub-Trimmungen verschieben?"
INDEPENDENT_PER_FLIGHT_MODE,,"Trimmung je Flugphase"
STICK,,"Steuerknüppel "
CONFIGURE_SCREENS,,"Bildschirm konfig."
TOP_SCREEN,,"Bildschirm oben"
CHANGE_LAYOUT,,"Layout ändern"
FULL_SCREEN,,"Vollbild"
WIDGET,,"Widget"
SET_MAIN_SCREEN,,"Hauptbildschirm festlegen"
CONFIGURE_WIDGET,,"Widget konfigurieren"
NEW_SCREEN,,"Neuer Bildschirm"
SCREEN,,"Bildsch."
CHANGE_WIDGET,,"Widget tauschen"
MOVE_FORWARD,,"← vorwärts bewegen"
MOVE_BACKWARD,,"→ zurück bewegen"
RESET_FLIGHT,,"Flug zurücksetzen"
RESET_TIMERS,,"Stoppuhren zurücksetzen"
RESET_TELEMETRY,,"Telemetrie zurücksetzen"
HOME,,"Startseite"
ADD_AFTER,,"hinzufügen nach..."
ADD_MIX_FAILED,,"Mischer hinzufügen, fehlgeschlagen!"
MAX_MIXES_REACHED,,"Die maximale Anzahl der Mischer ist erreicht!"
FIRST_POSITION,,"Erste Position"
LAST_POSITION,,"Letzte Position"
MIXES_LIBRARY,,"Mischer-Bibliothek"
LOCAL_ADDRESS,,"Lokale Adresse"
WAITING_FOR_DEVICES,,"Warten auf Gerät..."
LOCAL_NAME,,"Lokaler Name"
SEARCH_DEVICES,,"Geräte suchen"
BLUETOOTH_DEVICE_CONNECTED,,"Bluetooth-Gerät verbunden!"
CONNECT_LAST_DEVICE,,"Letztes Gerät verbinden"
DEVICE,,"Gerät"
NO_BLUETOOTH_DEVICE_FOUND,,"Kein Bluetooth-Gerät gefunden!"
DISCONNECT,,"Verb. trennen"
WAITING_FOR_DEVICE,,"Warten auf Verbindung"
DIST_ADDRESS,,"Externe Adresse"
CONNECTING,,"Verbinden"
ROTARY_ENCODER_HALF_STEPS,,"Scrollrad-Empfindlichkeit verringern"
BLUETOOTH_AUDIO,,"Bluetooth-Audio"
NOT_INSTALLED,,"Nicht installiert (Standard)"
INSTALLED_AS_AN_OPTION,,"Als Option installiert"
RESET_MODULE,,"Modul zurücksetzen"
HIGH_SPEED,,"Geschw. HOCH"
NORMAL_SPEED,,"Geschw. NORMAL"
MODEL,,"Modell"
CHECKLIST,,"Checkliste"
FILE_MANAGER,,"Dateimanager"
SOUND,,"Warntöne & Vibr."
STICKS,,"Knüppelmodus"
DATE_TIME,,"Datum & Uhrzeit","Dat. & Uhrz.","Dat. & Uhrz."
HARDWARE,,"Hardware"
INFO,,"Info"
SERIAL_NUMBER,,"Seriennummer"
RESET_FACTORY_SETTINGS,,"Auf Werkseinst. zurücksetzen","Auf Werkseinst. zurücks.","Auf Werkseinst. zurücks."
CONFIRM_RESET_FACTORY_SETTINGS,,"Wirklich auf Werkseinst. zurücksetzen?"
SYSTEM,,"System"
DISPLAY,,"Bildschirm"
KEYBOARD,,"Tastatur"
ENABLE_SLIDER,,"Schiebereg. akt."
DISABLE_SLIDER,,"Schiebereg. inakt."							 
ALERTS,,"Alarme"
SPECTRUM_ANALYSER,,"Spekt. Analyser"
BATTERY,,"Sender-Batterien","Batterien","Batterien"
CHECKLIST_WARNING,,"CHECKLISTE WARNUNG"
PRESS_ANY_KEY_TO_SKIP,,"Überspringen mit beliebiger Taste"
RADIO_IS_IN_SILENT_MODE,,"Sender ist im lautlosen Modus"
RADIO_BATTERY_IS_LOW,,"Spannung Senderakku niedrig"
THROTTLE_IS_NOT_IDLE,,"Gas ist nicht in Leerlaufstellung!"
ARE_NOT_IN_SAFE_POSITION,," sind nicht in sicherer Position"
IS_NOT_IN_SAFE_POSITION,," ist nicht in sicherer Position"
FUNCTION_SWITCHES_ARE_NOT_IN_SAFE_POSITION,,"Funktionsschalter sind nicht in sicherer Position"
FAILSAFE_IS_NOT_SET,,"Failsafe ist nicht eingestellt"
RTC_BATTERY_IS_LOW,,"Spannnung Uhr/Dat.-Batterie niedrig"
ALWAYS_ON,,"EIN"
YES,,"JA"
DIGITAL_RSSI,,"RSSI digital"
GYRO,,"Kreisel"
GYRO_SWITCHES,,"Kreisel-Schalter"
LANGUAGE,,"Sprache"
SWITCHES,,"Schalter"
TOP_TOOLBAR,,"Symbolleiste oben"
NO,,"NEIN"
BRIGHTNESS,,"Helligkeit"
KEYS,,"Tasten"
WAKE_UP,,"Bildschirm einschalten durch"
DIGITAL_VOLTAGE,,"Spannung Senderakku digital"
SLEEP,,"Helligkeit reduzieren nach"
SYSTEM_ALERTS,,"System-Alarme"
INACTIVITY,,"Inaktivitäts-Warnung nach"
AUTO_ADJUST_FROM_GPS,,"Autom. Abgl. Uhrz. über GPS"
DATE,,"Datum"
ADJUST_RTC_SPEED,,"Man. Abgl. Uhrz.-Genauigkeit"
SHOW_SECONDS,,"Sekunden anzeigen"
IS24HOUR,,"Zeitformat 24 Std."
TIME_ZONE,,"Zeitzone"
YEAR,,"Jahr"
MONTH,,"Monat"
TIME,,"Uhrzeit"
NEXT,,"Weiter"
GYRO_CALIBRATION,,"Kreisel kalibrieren"
PREV,,"Zurück"
MDL_LONG,,"MDL lang"
HARDWARE_CHECK,,"Hardware-Test"
SWITCHES_SETTINGS,,"Einstellungen Schalter"
ADC_INSPECTOR,,"ADC-Wert-Prüfer"
SYS_LONG,,"SYS lang"
HOME_KEYMAP,,"Startseite Tastaturbelegung"
POTS_SLIDERS_SETTINGS,,"Einstellungen Potis/Slider"
SWITCH_MIDDLE_DETECT_DELAY,,"Schaltermitte erkennt Verz."
DISP_SHORT,,"{DISP_LABEL} kurz"
DISP_LONG,,"{DISP_LABEL} lang"
SWITCH,,"Schalter"
ANALOGS_FILTER,,"Analoge Filter"
ANALOGS_CALIBRATION,,"Sticks/Potis/Slider kalib.","Schalter kalib.","Schalter kalib."
CONFIRM_CONTINUE,,"Fortsetzen?"
THR_NOT_LOW_WARNING,,"Gas nicht in Leerlaufstellung!"
CHANNELS_ORDER,,"Kanal-Reihenfolge"
STICKS_MODE,,"Steuerknüppel-Modus"
STICKS_MODE_1,,"Steuerknüppel-Modus 1","Modus 1","Modus 1"
STICKS_MODE_2,,"Steuerknüppel-Modus 2","Modus 2","Modus 2"
STICKS_MODE_3,,"Steuerknüppel-Modus 3","Modus 3","Modus 3"
STICKS_MODE_4,,"Steuerknüppel-Modus 4","Modus 4","Modus 4"
FIRST_FOUR_CHANNELS_FIXED,,"Erste 4 Kanäle sind festgelegt"
NO_SD_CARD,,"Keine SD-Karte"
FLASH_BOOTLOADER,,"Bootloader flashen"
FLASH_INTERNAL_MODULE,,"Internes HF-Modul flashen"
PLAY,,"abspielen"
CURRENT_VERSION,,"Empf. Firmwarversion"
FLASH_RECEIVER_BY_INTERNAL_MODULE_OTA,,"Empf. via int. OTA flashen"
FLASH_RECEIVER_BY_EXTERNAL_MODULE_OTA,,"Empf. via ext. OTA flashen"
OTA_UPDATE,,"OTA-Update"
FLASH_EXTERNAL_DEVICE,,"Externe Geräte flashen"
OPEN,,"öffnen"
FLASH_EXTERNAL_MODULE,,"Externes Modul flashen"
FLASH_EXTERNAL_MULTIMODULE,,"Externes Multi-Modul flashen"
MOVE_HERE,,"Hierher versch."
OTA_UPDATE_ERROR,,"OTA-Update Fehler"
UNSUPPORTED_RX,,"Empf. nicht unterstützt"
MAIN_VOLTAGE,,"Senderakku"
DISPLAY_VOLTAGE_RANGE,,"Anzeige Spannungsbereich"
LOW_VOLTAGE,,"Warnschwelle Akkuspannung"
RTC_VOLTAGE,,"RTC-Batterie"
UNKNOWN,,"unbekannt"
FIRMWARE,,"Firmware"
FIRMWARE_VERSION,,"Firmwareversion"
VIDEO_HARDWARE_VERSION,,"Video-Hardware-Version"
RECEIVER,,"Empfänger "
NON_STABILIZED_RECEIVER,,"Kein stabilisierter Empf."
VARIO,,"Vario"
MAIN_VOLUME,,"Lautstärke"
AUDIO_VOLUME,,"Lautstärke"
PITCH_AT_ZERO,,"Tonfrequenz Sinken"
SEQUENCE,,"Sequenzen"
PITCH_AT_MAX,,"Tonfrequenz Steigen"
REPEAT_AT_ZERO,,"Wiederholrate"
FIXED_WING,,"Motor/Jet"
GLIDER,,"Segler"
HELI,,"Hubschrauber "
MULTI,,"Copter"
OTHER,,"Andere"
CALIBRATION,,"Kalibrierung"
INPUTS,,"Eing.-Ausw."
UPDATE,,"Update"
SDCARD,,"SD-Karte","SD","SD"
SDCARD_ERROR,,"SD-Karte Fehler"
INVALID_DATA,,"Daten ungültig"
FILE_BAD_FORMAT,,"Daten-Format unbekannt"
NO_FILES_ON_SD,,"SD-Karte ohne Dateien"
READ_ERROR,,"Lesefehler"
WRITE_ERROR,,"Schreibfehler"
WRONG_HEADER,,"Kopfzeile falsch"
WRONG_FORMAT,,"Format falsch"
WRONG_CRC,,"CRC falsch"
WRONG_FILE_SIZE,,"Dateigröße falsch"
WRONG_FILE,,"Datei falsch"
ERROR,,"Fehler"
RUDDER,,"Seitenruder"
ELEVATOR,,"Höhenruder"
DELETE,,"löschen"
MODEL_BITMAP,,"Modellfoto"
TAIL_TYPE,,"Heck-Typ"
TRADITIONAL,,"Kreuz-Leitwerk"
VTAIL,,"V-Leitwerk"
REVERSE,,"invert."
RATE,,"Rate"
UP,,"↑ hoch"
DOWN,,"↓ runter"
RIGHT,,"Eingabe posi."
LEFT,,"Eingabe nega."
TOP,,"Zw.wert posi."
BOTTOM,,"Zw.wert nega."
TIMER_UP,,"↑ hoch"
TIMER_DOWN,,"↓ runter"
LIMIT,,"Limit"
SPEED,,"Geschwindigkeit"
SET_DATE,,"Datum einstellen"
SET_TIME,,"Uhrzeit einstellen"
SILENT_MODE,,"Lautloser Modus"
KEY,,"Passwort"
ALARM,,"Alarm"
TRIM,,"Trimmung"
SETUP_CHANNEL,,"Kanal-Einstellungen"
LOGIC_SWITCH,,"Log. Schalter"
CREATE_MODEL,,"Modell erstellen"
CANCEL,,"Abbrechen"
DELAY,,"verzögern"
SAVE,,"speichern"
LS,,"LS"
FS,,"FS"
OP,,"OP"
TRAINER_MASTER,,"Lehrer"
TRAINER_SLAVE,,"Schüler"
LINK_MODE,,"Verbindungsmodus"
TRAINEE_CHANNEL,,"Schüler Kanal"
SUNDAY,,"Sonntag"
MONDAY,,"Montag"
TUESDAY,,"Dienstag"
WEDNESDAY,,"Mittwoch"
THURSDAY,,"Donnerstag"
FRIDAY,,"Freitag"
SATURDAY,,"Sonnabend"
JANUARY,,"Januar"
FEBRUARY,,"Februar"
MARCH,,"März"
APRIL,,"April"
MAY,,"Mai"
JUNE,,"Juni"
JULY,,"Juli"
AUGUST,,"August"
SEPTEMBER,,"September"
OCTOBER,,"Oktober"
NOVEMBER,,"November"
DECEMBER,,"Dezember"
RECEIVER_TYPE,,"Empf.-Typ"
BACK,,"zurück"
INTERNAL,,"INTERN"
EXTERNAL,,"EXTERN"
RF_PROTOCOL,,"HF-Protokoll"
EXTERNAL_RF,,"HF Extern"
LOGIC_SWITCH_RANGE,,"Bereich Log.Sch."
PLAY_SEQUENCE,,"Audio abspielen"
WAIT_DURATION,,"Wartezeit"
WAIT_CONDITION,,"Bedingung abwarten"
CONFIRM_DELETE_LINE,,"Möchten Sie diese Zeile wirklich löschen?"
ADD_A_NEW_LINE_IN_SEQUENCE,,"Eine neue Zeile in der Reihenfolge hinzufügen","Neue Zeile einfügen"
PLAY_TEXT,,"Text abspielen"
GO_TO_SCREEN,,"Weiter zum Bildschirm"
LOCK_TOUCHSCREEN,,"Bildschirm sperren"
BLANK,,"leer"
CALIBRATE,,"Kalibrieren"
CLICK_CALIBRATE_TO_START,,""Kalibrieren" drücken, um zu beginnen."
CENTER_STICKS_POTS_SLIDERS_AND_CLICK_NEXT,,"Sticks/Potis/Slider in Mittelstellung bringen.\nDanach "Weiter" drücken."
MOVE_STICKS_POTS_SLIDERS_AND_CLICK_NEXT,,"Sticks/Potis/Slider in jede Endposition bewegen.\nDanach "Weiter" drücken."
CALIBRATION_COMPLETE_CLICK_CONFIRM_TO_STORE,,"Kalibrierung abgeschlossen.\n"Bestätigen" drücken, um zu speichern."
BACKLIGHT,,"Hintergrundbeleuchtung"
DARK_MODE,,"Dunkler Modus"
HIGHLIGHT_COLOR,,"Markierungsfarbe"
MODEL_NAME,,"Name"
NO_AIRBRAKES,,"keine Bremsklappen"
CURRENT,,"Strom"
VFAS,,"Spannung"
TEMPERATURE_2,,"Temp. 2"
TEMPERATURE_1,,"Temp. 1"
FUEL,,"Kraftstoff"
ACCX,,"AccX"
ACCY,,"AccY"
ACCZ,,"AccZ"
GPS_ALT,,"GPS Höhe"
GPS_SPEED,,"GPS Geschw."
GPS_COURSE,,"GPS Kurs"
AIR_SPEED,,"Fluggeschw."
BATTERY_1_VOLTAGE,,"Bat1 Spannung"
BATTERY_1_CURRENT,,"Bat1 Strom"
BATTERY_2_VOLTAGE,,"Bat2 Spannung"
BATTERY_2_CURRENT,,"Bat2 Strom"
RBOX_STATE_1,,"RBOX S1"
RBOX_STATE_2,,"RBOX S2"
BATTERY_1_CONSUMPTION,,"Bat1 Verbr."
BATTERY_2_CONSUMPTION,,"Bat2 Verbr."
BATTERY_1_TEMPERATURE,,"Bat1 Temp."
BATTERY_2_TEMPERATURE,,"Bat2 Temp."
SD1_CHANNEL,,"Kanal SD1"
ESC_VOLTAGE,,"ESC Spannung"
ESC_CURRENT,,"ESC Strom"
ESC_RPM,,"ESC U/min"
ESC_CONSUMPTION,,"ESC Verb."
ESC_TEMPERATURE,,"ESC Temp."
RB_OUTPUT_STATE,,"Ausgangszustand"
RB_CH1_A,,"RB K1_A"
RB_CH2_A,,"RB K2_A"
RB_CH3_A,,"RB K3_A"
RB_CH4_A,,"RB K4_A"
RB_CH5_A,,"RB K5_A"
